[CityServiceResult{result=48029, methodName='getPopulationOfCountry', inputQuery='Seychelles', clientZone=1, turnaroundTime=175, executionTime=7, waitingTime=88, serverZone=1}]
[CityServiceResult{result=77, methodName='getNumberOfCountries', inputQuery='13 69950', clientZone=4, turnaroundTime=1406, executionTime=0, waitingTime=1326, serverZone=4}]
[CityServiceResult{result=131, methodName='getNumberOfCountries', inputQuery='5 53460', clientZone=2, turnaroundTime=1320, executionTime=0, waitingTime=1240, serverZone=2}]
[CityServiceResult{result=94, methodName='getNumberOfCountries', inputQuery='21 25459', clientZone=3, turnaroundTime=1150, executionTime=0, waitingTime=1070, serverZone=3}]
[CityServiceResult{result=134, methodName='getNumberOfCountries', inputQuery='3 78358', clientZone=1, turnaroundTime=1326, executionTime=0, waitingTime=1246, serverZone=1}]
[CityServiceResult{result=97, methodName='getNumberOfCountries', inputQuery='6 94957', clientZone=5, turnaroundTime=1668, executionTime=0, waitingTime=1588, serverZone=5}]
[CityServiceResult{result=134, methodName='getNumberOfCountries', inputQuery='12 18581', clientZone=4, turnaroundTime=1145, executionTime=0, waitingTime=1065, serverZone=4}]
[CityServiceResult{result=45, methodName='getNumberOfCountries', inputQuery='25 69548', clientZone=2, turnaroundTime=1402, executionTime=0, waitingTime=1322, serverZone=2}]
[CityServiceResult{result=61, methodName='getNumberOfCountries', inputQuery='19 62941', clientZone=1, turnaroundTime=1322, executionTime=0, waitingTime=1242, serverZone=1}]
[CityServiceResult{result=94, methodName='getNumberOfCountries', inputQuery='21 25459', clientZone=3, turnaroundTime=1231, executionTime=0, waitingTime=1151, serverZone=3}]
[CityServiceResult{result=56, methodName='getNumberOfCountries', inputQuery='15 87267', clientZone=5, turnaroundTime=1670, executionTime=0, waitingTime=1590, serverZone=5}]
[CityServiceResult{result=93, methodName='getNumberOfCountries', inputQuery='7 90669', clientZone=1, turnaroundTime=1411, executionTime=0, waitingTime=1331, serverZone=1}]
[CityServiceResult{result=45, methodName='getNumberOfCountries', inputQuery='25 69548', clientZone=2, turnaroundTime=1413, executionTime=0, waitingTime=1333, serverZone=2}]
[CityServiceResult{result=169, methodName='getNumberOfCountries', inputQuery='3 21277', clientZone=4, turnaroundTime=1063, executionTime=0, waitingTime=983, serverZone=4}]
[CityServiceResult{result=94, methodName='getNumberOfCountries', inputQuery='21 25459', clientZone=3, turnaroundTime=1242, executionTime=0, waitingTime=1162, serverZone=3}]
[CityServiceResult{result=97, methodName='getNumberOfCountries', inputQuery='6 94957', clientZone=5, turnaroundTime=1759, executionTime=0, waitingTime=1679, serverZone=5}]
[CityServiceResult{result=61, methodName='getNumberOfCountries', inputQuery='19 62941', clientZone=1, turnaroundTime=1494, executionTime=0, waitingTime=1414, serverZone=1}]
[CityServiceResult{result=47, methodName='getNumberOfCountries', inputQuery='19 91101', clientZone=4, turnaroundTime=439, executionTime=0, waitingTime=359, serverZone=4}]
[CityServiceResult{result=45, methodName='getNumberOfCountries', inputQuery='25 69548', clientZone=2, turnaroundTime=1505, executionTime=0, waitingTime=1425, serverZone=2}]
[CityServiceResult{result=94, methodName='getNumberOfCountries', inputQuery='21 25459', clientZone=3, turnaroundTime=1329, executionTime=0, waitingTime=1249, serverZone=3}]
[CityServiceResult{result=140, methodName='getNumberOfCountries', inputQuery='3 69697', clientZone=5, turnaroundTime=1844, executionTime=0, waitingTime=1764, serverZone=5}]
[CityServiceResult{result=132, methodName='getNumberOfCountries', inputQuery='3 84147', clientZone=2, turnaroundTime=523, executionTime=0, waitingTime=353, serverZone=4}]
[CityServiceResult{result=53, methodName='getNumberOfCountries', inputQuery='24 59671', clientZone=2, turnaroundTime=1234, executionTime=0, waitingTime=1154, serverZone=2}]
[CityServiceResult{result=123, methodName='getNumberOfCountries', inputQuery='21 13776', clientZone=1, turnaroundTime=1506, executionTime=0, waitingTime=1426, serverZone=1}]
[CityServiceResult{result=177, methodName='getNumberOfCountries', inputQuery='1 66759', clientZone=3, turnaroundTime=1151, executionTime=0, waitingTime=1071, serverZone=3}]
[CityServiceResult{result=68, methodName='getNumberOfCountries', inputQuery='17 62484', clientZone=5, turnaroundTime=1759, executionTime=0, waitingTime=1679, serverZone=5}]
[CityServiceResult{result=49, methodName='getNumberOfCountries', inputQuery='17 97638', clientZone=4, turnaroundTime=439, executionTime=0, waitingTime=359, serverZone=4}]
[CityServiceResult{result=34, methodName='getNumberOfCountries', inputQuery='28 99765', clientZone=1, turnaroundTime=1588, executionTime=0, waitingTime=1508, serverZone=1}]
[CityServiceResult{result=104, methodName='getNumberOfCountries', inputQuery='12 42776', clientZone=2, turnaroundTime=1322, executionTime=0, waitingTime=1242, serverZone=2}]
[CityServiceResult{result=177, methodName='getNumberOfCountries', inputQuery='1 66759', clientZone=3, turnaroundTime=1239, executionTime=0, waitingTime=1159, serverZone=3}]
[CityServiceResult{result=156, methodName='getNumberOfCountries', inputQuery='2 66318', clientZone=5, turnaroundTime=1585, executionTime=0, waitingTime=1505, serverZone=5}]
[CityServiceResult{result=72, methodName='getNumberOfCountries', inputQuery='21 45076', clientZone=1, turnaroundTime=1676, executionTime=0, waitingTime=1596, serverZone=1}]
[CityServiceResult{result=145, methodName='getNumberOfCountries', inputQuery='4 40485', clientZone=4, turnaroundTime=526, executionTime=0, waitingTime=446, serverZone=4}]
[CityServiceResult{result=53, methodName='getNumberOfCountries', inputQuery='24 59671', clientZone=2, turnaroundTime=1412, executionTime=0, waitingTime=1332, serverZone=2}]
[CityServiceResult{result=177, methodName='getNumberOfCountries', inputQuery='1 66759', clientZone=3, turnaroundTime=1325, executionTime=0, waitingTime=1245, serverZone=3}]
[CityServiceResult{result=56, methodName='getNumberOfCountries', inputQuery='28 48257', clientZone=5, turnaroundTime=1321, executionTime=0, waitingTime=1241, serverZone=5}]
[CityServiceResult{result=110, methodName='getNumberOfCountries', inputQuery='6 72883', clientZone=1, turnaroundTime=1668, executionTime=0, waitingTime=1588, serverZone=1}]
[CityServiceResult{result=96, methodName='getNumberOfCountries', inputQuery='8 67478', clientZone=2, turnaroundTime=1237, executionTime=0, waitingTime=1157, serverZone=2}]
[CityServiceResult{result=145, methodName='getNumberOfCountries', inputQuery='4 40485', clientZone=4, turnaroundTime=616, executionTime=0, waitingTime=536, serverZone=4}]
[CityServiceResult{result=177, methodName='getNumberOfCountries', inputQuery='1 66759', clientZone=3, turnaroundTime=1337, executionTime=0, waitingTime=1257, serverZone=3}]
[CityServiceResult{result=64, methodName='getNumberOfCountries', inputQuery='17 66427', clientZone=3, turnaroundTime=1413, executionTime=0, waitingTime=1333, serverZone=3}]
[CityServiceResult{result=96, methodName='getNumberOfCountries', inputQuery='8 67478', clientZone=2, turnaroundTime=1323, executionTime=0, waitingTime=1243, serverZone=2}]
[CityServiceResult{result=155, methodName='getNumberOfCountries', inputQuery='4 27161', clientZone=5, turnaroundTime=975, executionTime=0, waitingTime=895, serverZone=5}]
[CityServiceResult{result=79, methodName='getNumberOfCountries', inputQuery='29 23666', clientZone=1, turnaroundTime=1684, executionTime=0, waitingTime=1604, serverZone=1}]
[CityServiceResult{result=90, methodName='getNumberOfCountries', inputQuery='30 16345', clientZone=2, turnaroundTime=706, executionTime=0, waitingTime=536, serverZone=4}]
[CityServiceResult{result=105, methodName='getNumberOfCountries', inputQuery='5 95636', clientZone=5, turnaroundTime=966, executionTime=0, waitingTime=886, serverZone=5}]
[CityServiceResult{result=96, methodName='getNumberOfCountries', inputQuery='8 67478', clientZone=2, turnaroundTime=1412, executionTime=0, waitingTime=1332, serverZone=2}]
[CityServiceResult{result=108, methodName='getNumberOfCountries', inputQuery='24 16164', clientZone=1, turnaroundTime=1592, executionTime=0, waitingTime=1422, serverZone=3}]
[CityServiceResult{result=79, methodName='getNumberOfCountries', inputQuery='29 23666', clientZone=1, turnaroundTime=1769, executionTime=0, waitingTime=1689, serverZone=1}]
[CityServiceResult{result=68, methodName='getNumberOfCountries', inputQuery='17 62899', clientZone=4, turnaroundTime=620, executionTime=0, waitingTime=540, serverZone=4}]
[CityServiceResult{result=45, methodName='getNumberOfCountries', inputQuery='21 84776', clientZone=2, turnaroundTime=1407, executionTime=0, waitingTime=1327, serverZone=2}]
[CityServiceResult{result=105, methodName='getNumberOfCountries', inputQuery='5 95636', clientZone=5, turnaroundTime=1055, executionTime=0, waitingTime=975, serverZone=5}]
[CityServiceResult{result=130, methodName='getNumberOfCountries', inputQuery='8 32392', clientZone=5, turnaroundTime=1592, executionTime=0, waitingTime=1422, serverZone=3}]
[CityServiceResult{result=86, methodName='getNumberOfCountries', inputQuery='15 42135', clientZone=4, turnaroundTime=267, executionTime=0, waitingTime=187, serverZone=4}]
[CityServiceResult{result=127, methodName='getNumberOfCountries', inputQuery='22 10403', clientZone=1, turnaroundTime=1858, executionTime=0, waitingTime=1778, serverZone=1}]
[CityServiceResult{result=131, methodName='getNumberOfCountries', inputQuery='4 68896', clientZone=5, turnaroundTime=882, executionTime=0, waitingTime=802, serverZone=5}]
[CityServiceResult{result=45, methodName='getNumberOfCountries', inputQuery='21 84776', clientZone=2, turnaroundTime=1500, executionTime=0, waitingTime=1420, serverZone=2}]
[CityServiceResult{result=82, methodName='getNumberOfCountries', inputQuery='25 26757', clientZone=3, turnaroundTime=1600, executionTime=0, waitingTime=1520, serverZone=3}]
[CityServiceResult{result=67, methodName='getNumberOfCountries', inputQuery='19 52835', clientZone=4, turnaroundTime=361, executionTime=0, waitingTime=281, serverZone=4}]
[CityServiceResult{result=127, methodName='getNumberOfCountries', inputQuery='22 10403', clientZone=1, turnaroundTime=1949, executionTime=0, waitingTime=1869, serverZone=1}]
[CityServiceResult{result=131, methodName='getNumberOfCountries', inputQuery='4 68896', clientZone=5, turnaroundTime=970, executionTime=0, waitingTime=890, serverZone=5}]
[CityServiceResult{result=84, methodName='getNumberOfCountries', inputQuery='12 63918', clientZone=2, turnaroundTime=1589, executionTime=0, waitingTime=1509, serverZone=2}]
[CityServiceResult{result=88, methodName='getNumberOfCountries', inputQuery='9 77736', clientZone=3, turnaroundTime=1609, executionTime=0, waitingTime=1529, serverZone=3}]
[CityServiceResult{result=77, methodName='getNumberOfCountries', inputQuery='23 32782', clientZone=4, turnaroundTime=363, executionTime=0, waitingTime=283, serverZone=4}]
[CityServiceResult{result=127, methodName='getNumberOfCountries', inputQuery='22 10403', clientZone=1, turnaroundTime=1962, executionTime=0, waitingTime=1882, serverZone=1}]
[CityServiceResult{result=131, methodName='getNumberOfCountries', inputQuery='4 68896', clientZone=5, turnaroundTime=1058, executionTime=0, waitingTime=978, serverZone=5}]
[CityServiceResult{result=79, methodName='getNumberOfCountries', inputQuery='15 55535', clientZone=2, turnaroundTime=1601, executionTime=0, waitingTime=1521, serverZone=2}]
[CityServiceResult{result=50, methodName='getNumberOfCountries', inputQuery='20 76679', clientZone=3, turnaroundTime=2125, executionTime=0, waitingTime=1955, serverZone=1}]
[CityServiceResult{result=71, methodName='getNumberOfCountries', inputQuery='10 91273', clientZone=3, turnaroundTime=1683, executionTime=0, waitingTime=1603, serverZone=3}]
[CityServiceResult{result=77, methodName='getNumberOfCountries', inputQuery='23 32782', clientZone=4, turnaroundTime=451, executionTime=0, waitingTime=371, serverZone=4}]
[CityServiceResult{result=42, methodName='getNumberOfCountries', inputQuery='27 85500', clientZone=5, turnaroundTime=1056, executionTime=0, waitingTime=976, serverZone=5}]
[CityServiceResult{result=170, methodName='getNumberOfCountries', inputQuery='1 102159', clientZone=2, turnaroundTime=1599, executionTime=0, waitingTime=1519, serverZone=2}]
[CityServiceResult{result=108, methodName='getNumberOfCountries', inputQuery='15 29293', clientZone=3, turnaroundTime=1062, executionTime=0, waitingTime=982, serverZone=3}]
[CityServiceResult{result=157, methodName='getNumberOfCountries', inputQuery='2 62181', clientZone=1, turnaroundTime=2047, executionTime=0, waitingTime=1967, serverZone=1}]
[CityServiceResult{result=83, methodName='getNumberOfCountries', inputQuery='22 31441', clientZone=5, turnaroundTime=622, executionTime=0, waitingTime=452, serverZone=4}]
[CityServiceResult{result=49, methodName='getNumberOfCountries', inputQuery='16 107121', clientZone=5, turnaroundTime=1136, executionTime=0, waitingTime=1056, serverZone=5}]
[CityServiceResult{result=35, methodName='getNumberOfCountries', inputQuery='29 92035', clientZone=2, turnaroundTime=1673, executionTime=0, waitingTime=1593, serverZone=2}]
[CityServiceResult{result=52, methodName='getNumberOfCountries', inputQuery='15 104712', clientZone=3, turnaroundTime=977, executionTime=0, waitingTime=897, serverZone=3}]
[CityServiceResult{result=55, methodName='getNumberOfCountries', inputQuery='13 105173', clientZone=1, turnaroundTime=2034, executionTime=0, waitingTime=1954, serverZone=1}]
[CityServiceResult{result=79, methodName='getNumberOfCountries', inputQuery='19 41444', clientZone=5, turnaroundTime=623, executionTime=0, waitingTime=453, serverZone=4}]
[CityServiceResult{result=49, methodName='getNumberOfCountries', inputQuery='16 107121', clientZone=5, turnaroundTime=1142, executionTime=0, waitingTime=1062, serverZone=5}]
[CityServiceResult{result=35, methodName='getNumberOfCountries', inputQuery='29 92035', clientZone=2, turnaroundTime=1763, executionTime=0, waitingTime=1683, serverZone=2}]
[CityServiceResult{result=49, methodName='getNumberOfCountries', inputQuery='19 81631', clientZone=3, turnaroundTime=1059, executionTime=0, waitingTime=979, serverZone=3}]
[CityServiceResult{result=55, methodName='getNumberOfCountries', inputQuery='13 105173', clientZone=1, turnaroundTime=2042, executionTime=0, waitingTime=1962, serverZone=1}]
[CityServiceResult{result=127, methodName='getNumberOfCountries', inputQuery='11 28845', clientZone=4, turnaroundTime=621, executionTime=0, waitingTime=541, serverZone=4}]
[CityServiceResult{result=49, methodName='getNumberOfCountries', inputQuery='16 107121', clientZone=5, turnaroundTime=1231, executionTime=0, waitingTime=1151, serverZone=5}]
[CityServiceResult{result=48, methodName='getNumberOfCountries', inputQuery='18 87280', clientZone=2, turnaroundTime=1763, executionTime=0, waitingTime=1683, serverZone=2}]
[CityServiceResult{result=66, methodName='getNumberOfCountries', inputQuery='14 76065', clientZone=1, turnaroundTime=1942, executionTime=0, waitingTime=1862, serverZone=1}]
[CityServiceResult{result=128, methodName='getNumberOfCountries', inputQuery='10 31096', clientZone=3, turnaroundTime=1147, executionTime=0, waitingTime=1067, serverZone=3}]
[CityServiceResult{result=127, methodName='getNumberOfCountries', inputQuery='11 28845', clientZone=4, turnaroundTime=710, executionTime=0, waitingTime=630, serverZone=4}]
